"","pitcher","p_throws","totalStrPct","totalBallPct","totalBIPPct"
"36",488768,"R",0.433377308707124,0.385883905013193,0.180738786279683
"37",489334,"R",0.445714285714286,0.361142857142857,0.193142857142857
"38",489446,"R",0.549295774647887,0.330345710627401,0.120358514724712
"39",491646,"R",0.430851063829787,0.340425531914894,0.228723404255319
"40",493200,"R",0.505050505050505,0.313131313131313,0.181818181818182
"41",493603,"R",0.469410456062291,0.403781979977753,0.126807563959956
"42",501985,"L",0.477463312368973,0.356394129979036,0.166142557651992
"43",502085,"R",0.43298969072165,0.45360824742268,0.11340206185567
"44",502154,"L",0.417594654788419,0.412026726057906,0.170378619153675
"45",502202,"R",0.475409836065574,0.379781420765027,0.144808743169399
"46",502239,"R",0.42749731471536,0.387755102040816,0.184747583243824
"47",502522,"R",0.459893048128342,0.379679144385027,0.160427807486631
"48",503449,"R",0.392354124748491,0.420523138832998,0.187122736418511
"49",518516,"L",0.493375728669846,0.33015368309486,0.176470588235294
"50",518617,"L",0.496365524402908,0.377985462097612,0.125649013499481
"51",518858,"R",0.3671875,0.484375,0.1484375
"52",518875,"R",0.491862567811935,0.334538878842676,0.173598553345389
"53",519151,"R",0.537200504413619,0.313997477931904,0.148802017654477
"54",519242,"L",0.556877323420074,0.329368029739777,0.113754646840149
"55",519455,"R",0.437314906219151,0.352418558736426,0.210266535044422
"56",527054,"R",0.475230414746544,0.372695852534562,0.152073732718894
"57",532077,"R",0.491646778042959,0.337708830548926,0.170644391408115
"58",542960,"R",0.466847090663058,0.377537212449256,0.155615696887686
"59",543272,"L",0.537061118335501,0.317295188556567,0.145643693107932
"60",543339,"R",0.486901535682023,0.355916892502258,0.157181571815718
"61",543557,"L",0.453763440860215,0.373118279569892,0.173118279569892
"62",543883,"R",0.497863247863248,0.324786324786325,0.177350427350427
"63",544727,"R",0.448655256723716,0.393643031784841,0.157701711491443
"64",547888,"R",0.483993488876831,0.336408030385241,0.179598480737927
"65",547943,"L",0.464406779661017,0.345762711864407,0.189830508474576
"66",547973,"L",0.526607538802661,0.355875831485588,0.117516629711752
"67",570632,"R",0.455128205128205,0.344871794871795,0.2
"68",571704,"R",0.541195476575121,0.332794830371567,0.126009693053312
"69",571863,"R",0.395061728395062,0.419753086419753,0.185185185185185
"70",571901,"L",0.575,0.3,0.125
"71",571945,"R",0.469069069069069,0.328528528528529,0.202402402402402
"72",572703,"R",0.463587921847247,0.358792184724689,0.177619893428064
"73",572888,"R",0.483471074380165,0.34435261707989,0.172176308539945
"74",573124,"L",0.552896725440806,0.307304785894207,0.139798488664987
"75",573186,"R",0.440694789081886,0.387096774193548,0.172208436724566
"76",584171,"R",0.433070866141732,0.418897637795276,0.148031496062992
"77",592135,"R",0.480453972257251,0.370744010088272,0.148802017654477
"78",592169,"R",0.47972972972973,0.359797297297297,0.160472972972973
"79",592229,"R",0.427293064876958,0.36241610738255,0.210290827740492
"80",592390,"R",0.49146110056926,0.375711574952562,0.132827324478178
"81",592426,"R",0.512873326467559,0.361483007209063,0.125643666323378
"82",592779,"R",0.427027027027027,0.410810810810811,0.162162162162162
"83",592791,"R",0.479302832244009,0.302832244008715,0.217864923747277
"84",592804,"R",0.470383275261324,0.397212543554007,0.132404181184669
"85",593144,"R",0.482587064676617,0.351990049751244,0.165422885572139
"86",593576,"R",0.508731082654249,0.363213038416764,0.128055878928987
"87",594027,"R",0.47166921898928,0.3843797856049,0.143950995405819
"88",594798,"R",0.524485798237023,0.327130264446621,0.148383937316356
"89",594840,"L",0.452282157676349,0.336099585062241,0.211618257261411
"90",595897,"R",0.624,0.28,0.096
"91",598271,"L",0.416309012875536,0.418454935622318,0.165236051502146
"92",600968,"L",0.46031746031746,0.333333333333333,0.206349206349206
"93",605154,"R",0.52565445026178,0.322513089005236,0.151832460732984
"94",605276,"R",0.447552447552448,0.40034965034965,0.152097902097902
"95",605400,"R",0.497126436781609,0.352969348659004,0.149904214559387
"96",605483,"L",0.525724976613658,0.35734331150608,0.116931711880262
"97",605488,"L",0.475103734439834,0.37551867219917,0.149377593360996
"98",605541,"R",0.446902654867257,0.389380530973451,0.163716814159292
"99",607074,"L",0.506726457399103,0.356502242152466,0.136771300448431
"100",607231,"R",0.466747279322854,0.37726723095526,0.155985489721886
"101",607237,"L",0.475300400534045,0.404539385847797,0.120160213618158
"102",607352,"R",0.446135831381733,0.399297423887588,0.154566744730679
"103",607457,"R",0.473076923076923,0.396153846153846,0.130769230769231
"104",607536,"L",0.454741379310345,0.369612068965517,0.175646551724138
"105",607625,"R",0.52067868504772,0.337221633085896,0.142099681866384
"106",608331,"L",0.46078431372549,0.363321799307958,0.175893886966551
"107",608678,"R",0.477186311787072,0.376425855513308,0.14638783269962
"108",613317,"L",0.414414414414414,0.468468468468468,0.117117117117117
"109",621114,"R",0.48062015503876,0.352713178294574,0.166666666666667
"110",621242,"R",0.528995756718529,0.362093352192362,0.108910891089109
"111",621244,"R",0.499380421313507,0.328996282527881,0.171623296158612
"112",622259,"R",0.500729927007299,0.375182481751825,0.124087591240876
"113",622491,"R",0.464435146443515,0.388523610280932,0.147041243275553
"114",622505,"R",0.465863453815261,0.34136546184739,0.192771084337349
"115",623352,"L",0.587529976019185,0.322541966426859,0.0899280575539568
"116",623433,"R",0.588578088578089,0.293706293706294,0.117715617715618
"117",628452,"R",0.51335656213705,0.340301974448316,0.146341463414634
"118",641149,"R",0.443069306930693,0.420792079207921,0.136138613861386
"119",641438,"R",0.431034482758621,0.413793103448276,0.155172413793103
"120",641729,"R",0.541891891891892,0.337837837837838,0.12027027027027
"121",641745,"R",0.428736964078795,0.384125144843569,0.187137891077636
"122",641755,"R",0.467845659163987,0.393890675241158,0.138263665594855
"123",641778,"L",0.465314136125654,0.350785340314136,0.183900523560209
"124",641838,"R",0.440528634361233,0.336270190895742,0.223201174743025
"125",643256,"R",0.446372239747634,0.334384858044164,0.219242902208202
"126",643316,"L",0.455952380952381,0.392857142857143,0.151190476190476
"127",656222,"L",0.458532695374801,0.36762360446571,0.17384370015949
"128",664871,"R",0.418960244648318,0.431192660550459,0.149847094801223
"129",444468,"R",0.453061224489796,0.364625850340136,0.182312925170068
"130",445197,"L",0.428571428571429,0.400921658986175,0.170506912442396
"131",445276,"R",0.540322580645161,0.311827956989247,0.147849462365591
"132",450203,"R",0.488667271078876,0.35403445149592,0.157298277425204
"133",453192,"L",0.502659574468085,0.376329787234043,0.121010638297872
"134",453343,"R",0.457142857142857,0.358241758241758,0.184615384615385
"135",457915,"R",0.499361430395913,0.303959131545338,0.196679438058748
"136",458006,"R",0.440725244072524,0.397489539748954,0.161785216178522
"137",473879,"R",0.464447806354009,0.332829046898638,0.202723146747352
"138",475054,"R",0.479578392621871,0.379446640316206,0.140974967061924
"139",476594,"R",0.412087912087912,0.456043956043956,0.131868131868132
"140",489265,"R",0.472681067344346,0.362134688691233,0.165184243964422
"141",502624,"R",0.489184692179701,0.360232945091514,0.150582362728785
"142",502706,"L",0.447980416156671,0.396572827417381,0.155446756425949
"143",518397,"L",0.431924882629108,0.36150234741784,0.206572769953052
"144",518774,"R",0.411873840445269,0.415584415584416,0.172541743970315
"145",518813,"R",0.468085106382979,0.404255319148936,0.127659574468085
"146",519443,"R",0.495336787564767,0.398963730569948,0.105699481865285
"147",520980,"R",0.481700118063754,0.367178276269185,0.15112160566706
"148",523260,"R",0.495104895104895,0.366433566433566,0.138461538461538
"149",533167,"R",0.506993006993007,0.325174825174825,0.167832167832168
"150",542882,"R",0.491563554555681,0.346456692913386,0.161979752530934
"151",543037,"R",0.531723750701853,0.336889387984278,0.131386861313869
"152",543045,"L",0.473614775725594,0.349604221635884,0.176781002638522
"153",543135,"R",0.474178403755869,0.394366197183099,0.131455399061033
"154",543278,"L",0.464052287581699,0.357298474945534,0.178649237472767
"155",543766,"R",0.421052631578947,0.409356725146199,0.169590643274854
"156",548389,"R",0.463917525773196,0.355097365406644,0.18098510882016
"157",554340,"R",0.482815057283142,0.361702127659574,0.155482815057283
"158",570663,"R",0.499406880189798,0.34282325029656,0.157769869513642
"159",571510,"L",0.522388059701492,0.332950631458094,0.144661308840413
"160",571656,"R",0.460481099656357,0.38717067583047,0.152348224513173
"161",571670,"R",0.463141025641026,0.346153846153846,0.190705128205128
"162",592102,"R",0.452173913043478,0.426086956521739,0.121739130434783
"163",592222,"L",0.454301075268817,0.349462365591398,0.196236559139785
"164",592473,"L",0.455341506129597,0.348511383537653,0.19614711033275
"165",592662,"L",0.488198757763975,0.380124223602484,0.13167701863354
"166",592865,"R",0.444444444444444,0.37037037037037,0.185185185185185
"167",597113,"R",0.505434782608696,0.361413043478261,0.133152173913043
"168",598264,"R",0.521186440677966,0.38135593220339,0.097457627118644
"169",605151,"R",0.495708154506438,0.36587982832618,0.138412017167382
"170",605155,"R",0.437745740498034,0.407601572739187,0.154652686762779
"171",605177,"L",0.500695410292072,0.347705146036161,0.151599443671766
"172",606930,"R",0.436285097192225,0.423326133909287,0.140388768898488
"173",608566,"R",0.479931682322801,0.330486763450043,0.189581554227156
"174",608716,"R",0.439189189189189,0.439189189189189,0.121621621621622
"175",621052,"R",0.384615384615385,0.492307692307692,0.123076923076923
"176",621142,"R",0.503833515881709,0.339539978094195,0.156626506024096
"177",621237,"L",0.450643776824034,0.418454935622318,0.130901287553648
"178",641627,"R",0.516871165644172,0.346625766871166,0.136503067484663
"179",642547,"R",0.505641025641026,0.361025641025641,0.133333333333333
"180",650895,"R",0.484749455337691,0.357298474945534,0.157952069716776
"181",656427,"R",0.488802336903603,0.365141187925998,0.146056475170399
"182",657571,"L",0.509293680297398,0.358736059479554,0.131970260223048
"183",657585,"R",0.40948275862069,0.435344827586207,0.155172413793103
"184",657624,"R",0.509861932938856,0.394477317554241,0.0956607495069033
"185",661255,"R",0.423841059602649,0.370860927152318,0.205298013245033
"186",663855,"R",0.460176991150442,0.392330383480826,0.147492625368732
"187",664157,"L",0.469255663430421,0.391585760517799,0.13915857605178
"188",664192,"L",0.457840819542947,0.37037037037037,0.171788810086682
"189",664208,"R",0.4775,0.345,0.1775
"190",670950,"R",0.478392721758908,0.361637604245641,0.159969673995451
"191",673633,"R",0.478325859491779,0.382660687593423,0.139013452914798
"192",431145,"R",0.466666666666667,0.288888888888889,0.244444444444444
"193",445213,"R",0.442675159235669,0.371019108280255,0.186305732484076
"194",448609,"L",0.43984962406015,0.402255639097744,0.157894736842105
"195",450172,"R",0.437837837837838,0.378378378378378,0.183783783783784
"196",453265,"L",0.468454258675079,0.340694006309148,0.190851735015773
"197",453284,"R",0.472727272727273,0.381818181818182,0.145454545454546
"198",457754,"R",0.43859649122807,0.456140350877193,0.105263157894737
"199",458677,"L",0.472616632860041,0.383367139959432,0.144016227180527
"200",458708,"R",0.456614509246088,0.324324324324324,0.219061166429587
"201",458924,"L",0.397350993377483,0.490066225165563,0.112582781456954
"202",459429,"L",0.465753424657534,0.360730593607306,0.17351598173516
"203",472610,"R",0.424068767908309,0.411174785100287,0.164756446991404
"204",474463,"L",0.418738049713193,0.363288718929254,0.217973231357553
"205",500779,"L",0.436383928571429,0.37890625,0.184709821428571
"206",501625,"L",0.482708933717579,0.334293948126801,0.18299711815562
"207",501789,"R",0.468671679197995,0.370927318295739,0.160401002506266
"208",501992,"R",0.446153846153846,0.415384615384615,0.138461538461538
"209",502190,"R",0.447592067988669,0.327903682719547,0.224504249291785
"210",504379,"R",0.466367713004484,0.361733931240658,0.171898355754858
"211",506433,"R",0.511904761904762,0.355820105820106,0.132275132275132
"212",516969,"R",0.473684210526316,0.343653250773994,0.18266253869969
"213",517008,"R",0.453407510431154,0.37134909596662,0.175243393602225
"214",518553,"R",0.466417910447761,0.389303482587065,0.144278606965174
"215",519293,"L",0.525773195876289,0.337628865979381,0.13659793814433
"216",542881,"L",0.503703703703704,0.322222222222222,0.174074074074074
"217",542947,"L",0.451612903225806,0.311827956989247,0.236559139784946
"218",543507,"R",0.490074441687345,0.369727047146402,0.140198511166253
"219",543521,"R",0.477765108323831,0.381984036488027,0.140250855188141
"220",543606,"R",0.480943738656987,0.370235934664247,0.148820326678766
"221",543935,"R",0.492063492063492,0.349206349206349,0.158730158730159
"222",544365,"L",0.420512820512821,0.425641025641026,0.153846153846154
"223",544931,"R",0.502,0.3448,0.1532
"224",545333,"R",0.478016838166511,0.378858746492049,0.143124415341441
"225",570240,"R",0.458715596330275,0.380733944954128,0.160550458715596
"226",571710,"R",0.528623629719854,0.348355663824604,0.123020706455542
"227",571974,"R",0.387096774193548,0.387096774193548,0.225806451612903
"228",572020,"L",0.510514018691589,0.356308411214953,0.133177570093458
"229",572096,"R",0.420338983050847,0.48135593220339,0.0983050847457627
"230",572362,"L",0.443535188216039,0.353518821603928,0.202945990180033
"231",592145,"L",0.412731006160164,0.435318275154004,0.151950718685832
"232",592717,"R",0.443266832917706,0.389650872817955,0.167082294264339
"233",592773,"R",0.468227424749164,0.394648829431438,0.137123745819398
"234",592789,"R",0.49507005708355,0.331084587441619,0.173845355474831
"235",593833,"R",0.488322717622081,0.354564755838641,0.157112526539278
"236",593958,"L",0.474522292993631,0.376857749469214,0.148619957537155
"237",594577,"R",0.399209486166008,0.450592885375494,0.150197628458498
"238",596001,"R",0.45059880239521,0.369760479041916,0.179640718562874
"239",596057,"L",0.474650991917708,0.353416605437179,0.171932402645114
"240",598287,"R",0.517899761336515,0.334128878281623,0.147971360381862
"241",600917,"R",0.501551189245088,0.383660806618407,0.114788004136505
"242",601713,"R",0.452830188679245,0.372117400419287,0.175052410901468
"243",605121,"R",0.443514644351464,0.425383542538354,0.131101813110181
"244",605218,"R",0.493827160493827,0.386831275720165,0.119341563786008
"245",605240,"L",0.443181818181818,0.436079545454545,0.120738636363636
"246",605388,"L",0.503875968992248,0.328165374677003,0.167958656330749
"247",605446,"R",0.418426103646833,0.393474088291747,0.18809980806142
"248",605513,"R",0.439024390243902,0.396051103368177,0.164924506387921
"249",605540,"R",0.508701472556894,0.336010709504685,0.15528781793842
"250",606167,"L",0.461215932914046,0.40251572327044,0.136268343815514
"251",606625,"R",0.488512696493349,0.382103990326481,0.129383313180169
"252",606965,"R",0.468196037539103,0.372262773722628,0.159541188738269
"253",607192,"R",0.493212669683258,0.352941176470588,0.153846153846154
"254",612434,"R",0.435501653803749,0.405733186328556,0.158765159867696
"255",621397,"L",0.454965357967667,0.387990762124711,0.157043879907621
"256",622554,"R",0.503896103896104,0.350649350649351,0.145454545454546
"257",625643,"R",0.474247491638796,0.359866220735786,0.165886287625418
"258",628317,"R",0.50061804697157,0.34734239802225,0.15203955500618
"259",641154,"R",0.469931271477663,0.356529209621993,0.173539518900344
"260",641712,"R",0.422099447513812,0.402209944751381,0.175690607734807
"261",641835,"L",0.457718120805369,0.391946308724832,0.150335570469799
"262",642231,"R",0.419161676646707,0.42315369261477,0.157684630738523
"263",643327,"R",0.437086092715232,0.382213812677389,0.180700094607379
"264",643338,"R",0.524299065420561,0.34018691588785,0.135514018691589
"265",656547,"R",0.525462962962963,0.310185185185185,0.164351851851852
"266",656977,"R",0.489702517162471,0.386727688787185,0.123569794050343
"267",657612,"L",0.506666666666667,0.333333333333333,0.16
"268",669060,"R",0.477386934673367,0.35678391959799,0.165829145728643
"269",676606,"L",0.432170542635659,0.37015503875969,0.197674418604651
"270",430935,"L",0.476287262872629,0.368563685636856,0.155149051490515
"271",445926,"R",0.458379578246393,0.368479467258602,0.173140954495006
"272",448281,"L",0.542948038176034,0.296924708377519,0.160127253446448
"273",451584,"R",0.435483870967742,0.420967741935484,0.143548387096774
"274",453281,"L",0.45045045045045,0.359073359073359,0.19047619047619
"275",453562,"R",0.450849963045085,0.371027346637103,0.178122690317812
"276",455119,"R",0.541935483870968,0.303225806451613,0.154838709677419
"277",457918,"L",0.458208955223881,0.386567164179104,0.155223880597015
"278",458681,"R",0.494242692648361,0.356510186005314,0.149247121346324
"279",471911,"R",0.506040268456376,0.32751677852349,0.166442953020134
"280",476589,"R",0.416938110749186,0.436482084690554,0.146579804560261
"281",489119,"L",0.440376569037657,0.389644351464435,0.169979079497908
"282",501381,"R",0.500438981562774,0.304653204565408,0.194907813871817
"283",501593,"L",0.442953020134228,0.409395973154362,0.147651006711409
"284",502188,"R",0.453400503778338,0.366498740554156,0.180100755667506
"285",518489,"R",0.50402144772118,0.344504021447721,0.151474530831099
"286",519043,"L",0.476190476190476,0.333333333333333,0.19047619047619
"287",519096,"R",0.391472868217054,0.348837209302326,0.25968992248062
"288",519144,"R",0.4812734082397,0.34019975031211,0.17852684144819
"289",519166,"R",0.44921875,0.40625,0.14453125
"290",527048,"L",0.45,0.360843373493976,0.189156626506024
"291",543022,"R",0.444906444906445,0.397089397089397,0.158004158004158
"292",543208,"R",0.465986394557823,0.341269841269841,0.192743764172336
"293",543243,"R",0.467576791808874,0.398179749715586,0.13424345847554
"294",547179,"R",0.459882583170254,0.365949119373777,0.174168297455969
"295",553878,"L",0.549597855227882,0.327077747989276,0.123324396782842
"296",554430,"R",0.504057279236277,0.322673031026253,0.17326968973747
"297",570666,"R",0.446506550218341,0.389737991266376,0.163755458515284
"298",571578,"L",0.48224112056028,0.36768384192096,0.150075037518759
"299",572140,"L",0.464373464373464,0.375921375921376,0.15970515970516
"300",592351,"R",0.468259385665529,0.364505119453925,0.167235494880546
"301",592454,"R",0.513142857142857,0.357714285714286,0.129142857142857
"302",592866,"R",0.450078003120125,0.358034321372855,0.19188767550702
"303",593423,"R",0.47459165154265,0.349364791288566,0.176043557168784
"304",593974,"L",0.424936386768448,0.391857506361323,0.183206106870229
"305",595939,"R",0.235294117647059,0.529411764705882,0.235294117647059
"306",596112,"R",0.498694516971279,0.351174934725849,0.150130548302872
"307",596133,"R",0.477508650519031,0.363321799307958,0.15916955017301
"308",605164,"R",0.486404833836858,0.345166163141994,0.168429003021148
"309",605309,"R",0.484029484029484,0.373464373464373,0.142506142506142
"310",605347,"R",0.432865731462926,0.382765531062124,0.18436873747495
"311",605397,"R",0.483459082994777,0.330818340104469,0.185722576900754
"312",605501,"L",0.476868327402135,0.423487544483986,0.0996441281138789
"313",607229,"R",0.464460784313726,0.376225490196078,0.159313725490196
"314",607473,"R",0.442307692307692,0.384615384615385,0.173076923076923
"315",607560,"R",0.510385756676558,0.310089020771513,0.179525222551929
"316",607644,"L",0.462151394422311,0.380876494023904,0.156972111553785
"317",608337,"R",0.519230769230769,0.331730769230769,0.149038461538461
"318",608379,"R",0.443309499489275,0.384065372829418,0.172625127681307
"319",612672,"L",0.490514905149051,0.326558265582656,0.182926829268293
"320",621111,"R",0.514388489208633,0.331449126413155,0.154162384378212
"321",621385,"L",0.443037974683544,0.382278481012658,0.174683544303798
"322",622092,"R",0.434782608695652,0.423913043478261,0.141304347826087
"323",623381,"L",0.4825,0.35125,0.16625
"324",623402,"R",0.363636363636364,0.436363636363636,0.2
"325",630023,"R",0.449069973427812,0.361381753764393,0.189548272807795
"326",643466,"L",0.466216216216216,0.385135135135135,0.148648648648649
"327",645261,"R",0.457553058676654,0.348938826466916,0.193508114856429
"328",657140,"R",0.411764705882353,0.447058823529412,0.141176470588235
"329",657610,"R",0.479674796747967,0.341463414634146,0.178861788617886
"330",663423,"R",0.455,0.39125,0.15375
"331",663978,"R",0.535433070866142,0.303149606299213,0.161417322834646
"332",669203,"R",0.528066528066528,0.345114345114345,0.126819126819127
"333",669456,"R",0.501243781094527,0.342661691542289,0.156094527363184
"334",672773,"R",0.437777777777778,0.393333333333333,0.168888888888889
"335",425794,"R",0.437671609006041,0.397583745194948,0.164744645799012
"336",433587,"R",0.439613526570048,0.355072463768116,0.205314009661836
"337",434538,"L",0.449481865284974,0.378238341968912,0.172279792746114
"338",456034,"L",0.513461538461538,0.339423076923077,0.147115384615385
"339",467100,"R",0.433764633394948,0.356746765249538,0.209488601355514
"340",475115,"R",0.444117647058824,0.361764705882353,0.194117647058824
"341",502042,"R",0.5,0.358974358974359,0.141025641025641
"342",502748,"R",0.471518987341772,0.388185654008439,0.140295358649789
"343",518452,"R",0.442006269592476,0.341692789968652,0.216300940438871
"344",518876,"R",0.452109464082098,0.37115165336374,0.176738882554162
"345",519141,"L",0.513853904282116,0.35936188077246,0.126784214945424
"346",521655,"R",0.50468262226847,0.351716961498439,0.14360041623309
"347",527055,"R",0.526315789473684,0.385964912280702,0.0877192982456141
"348",543294,"R",0.490253987005316,0.306556408741878,0.203189604252806
"349",543699,"R",0.456683168316832,0.391089108910891,0.152227722772277
"350",571927,"L",0.465930018416206,0.364640883977901,0.169429097605893
"351",592468,"R",0.438235294117647,0.389705882352941,0.172058823529412
"352",592716,"R",0.456318914334182,0.353689567430025,0.189991518235793
"353",592761,"L",0.49554367201426,0.370766488413547,0.133689839572192
"354",592767,"L",0.476550680786687,0.388804841149773,0.13464447806354
"355",593334,"R",0.512820512820513,0.325735992402659,0.161443494776828
"356",605156,"R",0.443804034582133,0.384245917387128,0.17195004803074
"357",605182,"R",0.5,0.367845117845118,0.132154882154882
"358",605195,"R",0.5104,0.3664,0.1232
"359",605200,"R",0.420503376304481,0.391651319828115,0.187845303867403
"360",606478,"R",0.25,0.75,0
"361",608717,"R",0.45625,0.37125,0.1725
"362",621350,"L",0.4375,0.5625,0
"363",621381,"L",0.530657748049052,0.286510590858417,0.182831661092531
"364",628711,"L",0.480651731160896,0.363543788187373,0.155804480651731
"365",641541,"R",0.461005199306759,0.395147313691508,0.143847487001733
"366",642232,"L",0.475282485875706,0.330508474576271,0.194209039548023
"367",643230,"L",0.449315068493151,0.388127853881279,0.162557077625571
"368",656794,"L",0.47841726618705,0.360911270983213,0.160671462829736
"369",656887,"R",0.477434679334917,0.365795724465558,0.156769596199525
"370",450306,"L",0.431446540880503,0.39748427672956,0.171069182389937
"371",461872,"R",0.451178451178451,0.398989898989899,0.14983164983165
"372",476451,"R",0.387931034482759,0.413793103448276,0.198275862068966
"373",543101,"R",0.466824644549763,0.355450236966825,0.177725118483412
"374",571946,"R",0.426621160409556,0.401023890784983,0.172354948805461
"375",591693,"R",0.475935828877005,0.374331550802139,0.149732620320856
"376",592826,"R",0.490549054905491,0.36993699369937,0.13951395139514
"377",608032,"R",0.500545256270447,0.352235550708833,0.14721919302072
"378",621107,"R",0.460845460845461,0.345114345114345,0.194040194040194
"379",664285,"L",0.431404958677686,0.388429752066116,0.180165289256198
"380",434671,"R",0.447916666666667,0.370614035087719,0.181469298245614
"381",456701,"R",0.46256345177665,0.363578680203046,0.173857868020305
"382",502043,"R",0.444186046511628,0.38953488372093,0.166279069767442
"383",605130,"R",0.498929336188437,0.373661670235546,0.127408993576017
"384",623184,"R",0.47910447761194,0.367164179104478,0.153731343283582
"385",642226,"R",0.396825396825397,0.428571428571429,0.174603174603175
"386",642528,"R",0.461728395061728,0.395061728395062,0.14320987654321
"387",502171,"R",0.525423728813559,0.355932203389831,0.11864406779661
"388",543475,"R",0.468634686346863,0.374907749077491,0.156457564575646
"389",621345,"L",0.48936170212766,0.370212765957447,0.140425531914894
"390",641816,"R",0.492781520692974,0.348411934552454,0.158806544754572
"391",456488,"R",0.5,0.3,0.2
"392",592332,"R",0.492027334851936,0.34624145785877,0.161731207289294
"393",525768,"L",0.367816091954023,0.425287356321839,0.206896551724138
"394",543903,"R",0.425,0.358333333333333,0.216666666666667
"395",571437,"R",0.578947368421053,0.263157894736842,0.157894736842105
"396",573185,"R",0.424691358024691,0.404938271604938,0.17037037037037
"397",594986,"L",0.462162162162162,0.383783783783784,0.154054054054054
"398",607755,"L",0.153846153846154,0.846153846153846,0
"399",608638,"R",0.551724137931034,0.270935960591133,0.177339901477833
"400",621295,"R",0.493927125506073,0.35357624831309,0.152496626180837
"401",623364,"L",0.482062780269058,0.401345291479821,0.116591928251121
"402",641571,"R",0.390625,0.43359375,0.17578125
"403",642028,"L",0.465909090909091,0.397727272727273,0.136363636363636
"404",642545,"R",0.451357466063348,0.388009049773756,0.160633484162896
"405",642701,"R",0.4375,0.4375,0.125
"406",642840,"R",0.453815261044177,0.429718875502008,0.116465863453815
"407",643778,"L",0.476190476190476,0.367724867724868,0.156084656084656
"408",519393,"R",0.462317210348706,0.379077615298088,0.158605174353206
"409",572403,"R",0.443956043956044,0.391208791208791,0.164835164835165
"410",572998,"R",0.445121951219512,0.396341463414634,0.158536585365854
"411",592712,"R",0.46474358974359,0.394230769230769,0.141025641025641
"412",606149,"R",0.533834586466165,0.320085929108485,0.146079484425349
"413",621289,"R",0.458823529411765,0.388235294117647,0.152941176470588
"414",623470,"R",0.453681710213777,0.391923990498812,0.154394299287411
"415",642098,"R",0.445820433436532,0.367389060887513,0.186790505675955
"416",656945,"L",0.433734939759036,0.436746987951807,0.129518072289157
"417",657024,"R",0.47489539748954,0.347280334728033,0.177824267782427
"418",658648,"R",0.470588235294118,0.352941176470588,0.176470588235294
"419",663992,"L",0.443686006825939,0.368600682593857,0.187713310580205
"420",542888,"R",0.478547854785479,0.371837183718372,0.14961496149615
"421",595798,"R",0.415789473684211,0.421052631578947,0.163157894736842
"422",614179,"R",0.461538461538462,0.382536382536383,0.155925155925156
"423",622075,"R",0.429042904290429,0.405940594059406,0.165016501650165
"424",622103,"R",0.518731988472622,0.360230547550432,0.121037463976945
"425",623465,"R",0.446700507614213,0.416243654822335,0.137055837563452
"426",644364,"R",0.551724137931034,0.344827586206897,0.103448275862069
"427",657228,"R",0.478260869565217,0.344481605351171,0.177257525083612
